output_name,chinese_name,category,role,source_psd,layer_path,output_path,resolved_output_name,is_alias,width,height,border,sha256
UI_FunctionIcon_User3,功能图标：图标 / User3,FunctionIcons,Simple,FunctionIcons.psd,5/btn_icon_user_3,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_User3.png,UI_FunctionIcon_User3,False,104,104,"0,0,0,0",2442e96a10512cf3217c17d2a4c5a8ad5b5963ccba803911faff5db908674b1f
UI_FunctionIcon_Video,功能图标：图标 / Video,FunctionIcons,Simple,FunctionIcons.psd,6/btn_icon_video,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Video.png,UI_FunctionIcon_Video,False,104,104,"0,0,0,0",61baa248a65809ce7c9fa04e9308f7ad1a48960b1f0dc3fe88ed73ee85998c8f
UI_FunctionIcon_View1,功能图标：图标 / View1,FunctionIcons,Simple,FunctionIcons.psd,10/btn_icon_view_1,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_View1.png,UI_FunctionIcon_View1,False,104,104,"0,0,0,0",0e69ee79c6e0b7650562413600ec18001c118377a789ae29cdd281697a6b8143
UI_FunctionIcon_View2,功能图标：图标 / View2,FunctionIcons,Simple,FunctionIcons.psd,10/btn_icon_view_2,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_View2.png,UI_FunctionIcon_View2,False,104,104,"0,0,0,0",afddecbcdb5eba85fd49116b871fe995033735e48e0eb950db7bee89f7d1ad5b
UI_FunctionIcon_Volume,功能图标：图标 / Volume,FunctionIcons,Simple,FunctionIcons.psd,12/btn_icon_volume,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Volume.png,UI_FunctionIcon_Volume,False,104,104,"0,0,0,0",9c39d23b3236f600b6c04355c4bec194edf27cdc4bbfbf6347130057e9051525
UI_FunctionIcon_VolumeMute,功能图标：图标 / Volume / Mute,FunctionIcons,Simple,FunctionIcons.psd,12/btn_icon_volume_mute,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_VolumeMute.png,UI_FunctionIcon_VolumeMute,False,104,104,"0,0,0,0",e173c82aaf858f03a8cedd82f122e21a9be4b60828083c338bdbbed28d47631c
UI_FunctionIcon_VolumeUp,功能图标：图标 / Volume / Up,FunctionIcons,Simple,FunctionIcons.psd,12/btn_icon_volume_up,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_VolumeUp.png,UI_FunctionIcon_VolumeUp,False,104,104,"0,0,0,0",fe8984a2f3e65833ad8e26052c15acacf3822711e07bb50d2e83d90af1f22c36
UI_FunctionIcon_Wallet,功能图标：图标 / Wallet,FunctionIcons,Simple,FunctionIcons.psd,8/btn_icon_wallet,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Wallet.png,UI_FunctionIcon_Wallet,False,104,104,"0,0,0,0",2c727b7b4e48bce5f07334876b85dd45734663b25410dd06d1c02a6846351c64
UI_FunctionIcon_Wand,功能图标：图标 / Wand,FunctionIcons,Simple,FunctionIcons.psd,4/btn_icon_wand,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Wand.png,UI_FunctionIcon_Wand,False,104,104,"0,0,0,0",246a7fd9131f3359f8beefa31aec493d4e6d2484e99cc7a2a4e50f404021eef7
UI_FunctionIcon_Water,功能图标：图标 / Water,FunctionIcons,Simple,FunctionIcons.psd,2/btn_icon_water,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Water.png,UI_FunctionIcon_Water,False,104,104,"0,0,0,0",470e6bfe25f23132020a65111b61869ff73756aa753b1c20d2bd0fc3a4c923bd
UI_FunctionIcon_Wizard,功能图标：图标 / Wizard,FunctionIcons,Simple,FunctionIcons.psd,3/btn_icon_wizard,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Wizard.png,UI_FunctionIcon_Wizard,False,104,104,"0,0,0,0",886c4d25f3ce429032e5cc2180c6d6bd89bf6ce25175a6e904b9a8a3237f2f62
UI_FunctionIcon_Write1,功能图标：图标 / Write1,FunctionIcons,Simple,FunctionIcons.psd,9/btn_icon_write_1,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Write1.png,UI_FunctionIcon_Write1,False,104,104,"0,0,0,0",ca9bb322b9043412e416cfad311b1401540c3f1849f75b6f2b8bc8fbad63f7d7
UI_FunctionIcon_Write2,功能图标：图标 / Write2,FunctionIcons,Simple,FunctionIcons.psd,9/btn_icon_write_2,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Write2.png,UI_FunctionIcon_Write2,False,104,104,"0,0,0,0",550b3007787e4a02912037d3876849cf2c4fc988cc139fad1138295e816c4d8a
UI_FunctionIcon_Yang,功能图标：图标 / Yang,FunctionIcons,Simple,FunctionIcons.psd,4/btn_icon_yang,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Yang.png,UI_FunctionIcon_Yang,False,104,104,"0,0,0,0",158796af360d214a5de32985d8704a9d83ddd4dbe0b1a8667b4869b580194d50
UI_FunctionIcon_Zoomin,功能图标：图标 / Zoomin,FunctionIcons,Simple,FunctionIcons.psd,10/btn_icon_zoomin,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Zoomin.png,UI_FunctionIcon_Zoomin,False,104,104,"0,0,0,0",ea309b23563aed3ce20a5d2511cabfb3c6e97952b12f84168bbd7d4095bdb4af
UI_FunctionIcon_Zoomout,功能图标：图标 / Zoomout,FunctionIcons,Simple,FunctionIcons.psd,10/btn_icon_zoomout,Assets/AllResources/淘宝ui素材/RuntimeSprites/FunctionIcons/UI_FunctionIcon_Zoomout.png,UI_FunctionIcon_Zoomout,False,104,104,"0,0,0,0",7b3911d149f75409cd574833ab10f27de884f4b34f40301c16690ad7474c7539
UI_Gameplay_PlayBoss_Background,战斗界面：开始游戏 / Boss / 背景,Gameplay,Background,PlayBoss.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayBoss_Background.png,UI_Gameplay_PlayBoss_Background,False,1920,1080,"0,0,0,0",bb2a2cadbc70deae8a97997d348e4af7c9300b4664e8c6f70aa9ddd2a7b6d8fe
UI_Gameplay_PlayBoss_BgGlow_Background,战斗界面：开始游戏 / Boss / Bg / Glow / 背景,Gameplay,Background,PlayBoss.psd,Bg_Glow,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayBoss_BgGlow_Background.png,UI_Gameplay_PlayBoss_BgGlow_Background,False,2203,1082,"0,0,0,0",823b0019939d90064cab2dda9cd18b6e82e9e85d0f5d6bd5aa4a7ce1defde8f8
UI_Gameplay_PlayBoss_Warning,战斗界面：开始游戏 / Boss / Warning,Gameplay,Simple,PlayBoss.psd,Warning,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayBoss_Warning.png,UI_Gameplay_PlayBoss_Warning,False,808,376,"0,0,0,0",30ca8941994387bc84adcba2f1c6c1179ea42c7ab6601d66095c873f0f72d471
UI_Gameplay_PlayContinue_Background,战斗界面：开始游戏 / 继续 / 背景,Gameplay,Background,PlayContinue.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_Background.png,UI_Gameplay_PlayContinue_Background,False,1922,1082,"0,0,0,0",94c455837a2b8faa27feb0dbc25db5cc03d4118a473f29b7e0bf6cf026ff8ce9
UI_Gameplay_PlayContinue_ButtonBlue_Btn_Normal,战斗界面：开始游戏 / 继续 / 按钮 / 蓝色 / 按钮底图 / 普通状态,Gameplay,Sliced,PlayContinue.psd,Button_Blue/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonBlue_Btn_Normal.png,UI_Gameplay_PlayContinue_ButtonBlue_Btn_Normal,False,316,103,"23,23,23,23",c1dd02ebc3592c6d5195b5968770c38567661b3aba7f6fe0fb20062ed078e871
UI_Gameplay_PlayContinue_ButtonClose_Btn_Normal,战斗界面：开始游戏 / 继续 / 按钮 / Close / 按钮底图 / 普通状态,Gameplay,Normal,PlayContinue.psd,Button_Close/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonClose_Btn_Normal.png,UI_Gameplay_PlayContinue_ButtonClose_Btn_Normal,False,90,92,"0,0,0,0",800f8286c76c34d4ea1e51023137f0a80ab43f6efdea0d67aea75dab7c9a131b
UI_Gameplay_PlayContinue_ButtonClose_Icon,战斗界面：开始游戏 / 继续 / 按钮 / Close / 图标,Gameplay,Icon,PlayContinue.psd,Button_Close/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonClose_Icon.png,UI_Gameplay_PlayContinue_ButtonClose_Icon,False,39,40,"0,0,0,0",bc1afa06bc4d1c495f5ac993b302d9e11bf150f7369d5c37d9114cf18cde661d
UI_Gameplay_PlayContinue_ButtonYellow_Btn_Normal,战斗界面：开始游戏 / 继续 / 按钮 / 黄色 / 按钮底图 / 普通状态,Gameplay,Sliced,PlayContinue.psd,Button_Yellow/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonYellow_Btn_Normal.png,UI_Gameplay_PlayContinue_ButtonYellow_Btn_Normal,False,316,103,"23,23,23,23",db5521d275a8602e7b9683be680744ac87fa68e622952a7db51968be4c67e824
UI_Gameplay_PlayContinue_ButtonYellow_TagFree,战斗界面：开始游戏 / 继续 / 按钮 / 黄色 / Tag / Free,Gameplay,Simple,PlayContinue.psd,Button_Yellow/Tag Free,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonYellow_TagFree.png,UI_Gameplay_PlayContinue_ButtonYellow_TagFree,False,128,38,"0,0,0,0",a4652531a020a4a69d6a3e82435238d154dc440f5505effd6e47e8b3ebb68e07
UI_Gameplay_PlayContinue_YouAreDead,战斗界面：开始游戏 / 继续 / You / Are / Dead,Gameplay,Simple,PlayContinue.psd,You Are Dead,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_YouAreDead.png,UI_Gameplay_PlayContinue_YouAreDead,False,1571,332,"0,0,0,0",6e6c24e6a5e091bfe0f32ba8243b292c3b6a6dab7baa1048ba90c10050af69c6
UI_Gameplay_PlayPause_Background,战斗界面：开始游戏 / 暂停 / 背景,Gameplay,Background,PlayPause.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_Background.png,UI_Gameplay_PlayContinue_Background,True,1922,1082,"0,0,0,0",94c455837a2b8faa27feb0dbc25db5cc03d4118a473f29b7e0bf6cf026ff8ce9
UI_Gameplay_PlayPause_DecoLine_Overlay,战斗界面：开始游戏 / 暂停 / 装饰 / Line / 覆盖层,Gameplay,Overlay,PlayPause.psd,deco line,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_DecoLine_Overlay.png,UI_Gameplay_PlayPause_DecoLine_Overlay,False,575,10,"0,0,0,0",237f0a517cfffa60d4538dd8716e86737c59eba403775f09049d0892481e1076
UI_Gameplay_PlayPause_PauseMenu_BrnRestart,战斗界面：开始游戏 / 暂停 / 菜单 / Brn / Restart,Gameplay,Simple,PlayPause.psd,Pause Menu/Brn Restart,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BrnRestart.png,UI_Gameplay_PlayPause_PauseMenu_BrnRestart,False,147,190,"0,0,0,0",746d018c74586bd3136776f2e757fe28763352bf2cc59cf6d8cfb358bba9def4
UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Btn_Normal,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / 继续 / 按钮底图 / 普通状态,Gameplay,Normal,PlayPause.psd,Pause Menu/Btn Continue/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Btn_Normal.png,UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Btn_Normal,False,147,147,"0,0,0,0",f9860558798bf57b560bcd5c12f0f33454438c7f384ac888cd127fb2c3ea1d82
UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Icon,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / 继续 / 图标,Gameplay,Icon,PlayPause.psd,Pause Menu/Btn Continue/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Icon.png,UI_Gameplay_PlayPause_PauseMenu_BtnContinue_Icon,False,53,64,"0,0,0,0",8ea30c017e6758246d6861a19df9240c0a13042bca0c1387b0118782ad9ce8f0
UI_Gameplay_PlayPause_PauseMenu_BtnGiveup_Btn_Normal,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / Giveup / 按钮底图 / 普通状态,Gameplay,Normal,PlayPause.psd,Pause Menu/Btn Giveup/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Btn_Normal.png,UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Btn_Normal,True,146,147,"0,0,0,0",8a6d4b158c8b2ec4af3a9613480f4466cc6d96c0490153fcdcdfd09409ebdee0
UI_Gameplay_PlayPause_PauseMenu_BtnGiveup_Icon,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / Giveup / 图标,Gameplay,Icon,PlayPause.psd,Pause Menu/Btn Giveup/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnGiveup_Icon.png,UI_Gameplay_PlayPause_PauseMenu_BtnGiveup_Icon,False,83,62,"0,0,0,0",463659629e8badac0b377492b02e472aeb1829c9220878c04c058d8252027586
UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Btn_Normal,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / Settings / 按钮底图 / 普通状态,Gameplay,Normal,PlayPause.psd,Pause Menu/Btn Settings/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Btn_Normal.png,UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Btn_Normal,False,146,147,"0,0,0,0",8a6d4b158c8b2ec4af3a9613480f4466cc6d96c0490153fcdcdfd09409ebdee0
UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Icon,战斗界面：开始游戏 / 暂停 / 菜单 / 按钮底图 / Settings / 图标,Gameplay,Icon,PlayPause.psd,Pause Menu/Btn Settings/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Icon.png,UI_Gameplay_PlayPause_PauseMenu_BtnSettings_Icon,False,67,68,"0,0,0,0",788b94f3fca9c581edd5b0d7d8a8b29f5857ffdd4428a417b7e64ae144f6fa27
UI_Gameplay_PlayResult_Background,战斗界面：开始游戏 / 结算 / 背景,Gameplay,Background,PlayResult.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Background.png,UI_Gameplay_PlayResult_Background,False,1922,1082,"0,0,0,0",aeb07440b8e3e0dcd1de5ee66d159543fb2c72ac48f53c425bdb60c55cadb4de
UI_Gameplay_PlayResult_ButtonClose_Btn_Normal,战斗界面：开始游戏 / 结算 / 按钮 / Close / 按钮底图 / 普通状态,Gameplay,Normal,PlayResult.psd,Button_Close/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonClose_Btn_Normal.png,UI_Gameplay_PlayContinue_ButtonClose_Btn_Normal,True,90,92,"0,0,0,0",800f8286c76c34d4ea1e51023137f0a80ab43f6efdea0d67aea75dab7c9a131b
UI_Gameplay_PlayResult_ButtonClose_Icon,战斗界面：开始游戏 / 结算 / 按钮 / Close / 图标,Gameplay,Icon,PlayResult.psd,Button_Close/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonClose_Icon.png,UI_Gameplay_PlayContinue_ButtonClose_Icon,True,39,40,"0,0,0,0",bc1afa06bc4d1c495f5ac993b302d9e11bf150f7369d5c37d9114cf18cde661d
UI_Gameplay_PlayResult_ButtonGreen_Btn_Normal,战斗界面：开始游戏 / 结算 / 按钮 / 绿色 / 按钮底图 / 普通状态,Gameplay,Sliced,PlayResult.psd,Button_Green/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_ButtonGreen_Btn_Normal.png,UI_Gameplay_PlayResult_ButtonGreen_Btn_Normal,False,316,103,"23,23,23,23",77d31442393eb7f9e485e5b6cc40ab4c3c2e2b2e72789aac77e886d5bec886fc
UI_Gameplay_PlayResult_ButtonYellow_Btn_Normal,战斗界面：开始游戏 / 结算 / 按钮 / 黄色 / 按钮底图 / 普通状态,Gameplay,Sliced,PlayResult.psd,Button_Yellow/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonYellow_Btn_Normal.png,UI_Gameplay_PlayContinue_ButtonYellow_Btn_Normal,True,316,103,"23,23,23,23",db5521d275a8602e7b9683be680744ac87fa68e622952a7db51968be4c67e824
UI_Gameplay_PlayResult_ButtonYellow_TagFree,战斗界面：开始游戏 / 结算 / 按钮 / 黄色 / Tag / Free,Gameplay,Simple,PlayResult.psd,Button_Yellow/Tag Free,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayContinue_ButtonYellow_TagFree.png,UI_Gameplay_PlayContinue_ButtonYellow_TagFree,True,128,38,"0,0,0,0",a4652531a020a4a69d6a3e82435238d154dc440f5505effd6e47e8b3ebb68e07
UI_Gameplay_PlayResult_Glow,战斗界面：开始游戏 / 结算 / Glow,Gameplay,Simple,PlayResult.psd,Glow,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Glow.png,UI_Gameplay_PlayResult_Glow,False,1119,615,"0,0,0,0",3b6eb64a248b062f4b1710e6d47b5c1927cf3cdf01dbdb1fd1853a490a8099e0
UI_Gameplay_PlayResult_Particle,战斗界面：开始游戏 / 结算 / Particle,Gameplay,Simple,PlayResult.psd,Particle,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Particle.png,UI_Gameplay_PlayResult_Particle,False,1495,270,"0,0,0,0",fb6f2544f0c0bd8fcd6eeac5268775a2ae1e4d6d3cb017194ef44c154f503e3b
UI_Gameplay_PlayResult_Reward_Book,战斗界面：开始游戏 / 结算 / 奖励 / Book,Gameplay,Simple,PlayResult.psd,Reward/Reward/book,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Book.png,UI_Gameplay_PlayResult_Reward_Book,False,132,136,"0,0,0,0",e85e2d77314a25631a9b59d86f9d41bf11b60c33e617e462ead18f22837bee48
UI_Gameplay_PlayResult_Reward_Coin,战斗界面：开始游戏 / 结算 / 奖励 / 金币,Gameplay,Simple,PlayResult.psd,Reward/Reward/coin,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Coin.png,UI_Gameplay_PlayResult_Reward_Coin,False,133,136,"0,0,0,0",33c551cc3d001d02812927e845816ffa480314bd8c756e11424cd15655413919
UI_Gameplay_PlayResult_Reward_Gem,战斗界面：开始游戏 / 结算 / 奖励 / 宝石,Gameplay,Simple,PlayResult.psd,Reward/Reward/gem,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Gem.png,UI_Gameplay_PlayResult_Reward_Gem,False,132,136,"0,0,0,0",b119b3ae8e0d730d761f878f667ded0388476c9e2e77bfa5a8786e0c4fcf2e64
UI_Gameplay_PlayResult_Reward_Gift,战斗界面：开始游戏 / 结算 / 奖励 / Gift,Gameplay,Simple,PlayResult.psd,Reward/Reward/gift,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Gift.png,UI_Gameplay_PlayResult_Reward_Gift,False,132,136,"0,0,0,0",55ec555d14666d1bb152a53b602fdfce4b31417375b733cc154d9cc2599ab963
UI_Gameplay_PlayResult_Reward_Label,战斗界面：开始游戏 / 结算 / 奖励 / 标签,Gameplay,Simple,PlayResult.psd,Reward/label,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Label.png,UI_Gameplay_PlayResult_Reward_Label,False,85,31,"0,0,0,0",830f1329f0ce7f75c23efccaf77c2ee703ab4ee0120f9b790c21b170bd1c7fc5
UI_Gameplay_PlayResult_Reward_Potion,战斗界面：开始游戏 / 结算 / 奖励 / Potion,Gameplay,Simple,PlayResult.psd,Reward/Reward/potion,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_Potion.png,UI_Gameplay_PlayResult_Reward_Potion,False,132,136,"0,0,0,0",e1c1cb9f188283a9edd2c54a25a56303c888ff70616cbf97d7c76a0a05998d92
UI_Gameplay_PlayResult_Reward_RewardsText,战斗界面：开始游戏 / 结算 / 奖励 / Rewards / Text,Gameplay,Simple,PlayResult.psd,Reward/Rewards Text,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Reward_RewardsText.png,UI_Gameplay_PlayResult_Reward_RewardsText,False,771,21,"0,0,0,0",89ed58872b98cd28bc86c19cbf6ed1230e4aa73f12d9adb422008ce10177421f
UI_Gameplay_PlayResult_StageClearRibbon,战斗界面：开始游戏 / 结算 / 关卡 / Clear / Ribbon,Gameplay,Simple,PlayResult.psd,Stage Clear Ribbon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_StageClearRibbon.png,UI_Gameplay_PlayResult_StageClearRibbon,False,1043,128,"0,0,0,0",edfaa0be8d827e31cadf2e4db55766b06cd49607c437dff5e7156e695e1c2f04
UI_Gameplay_PlayResult_Star,战斗界面：开始游戏 / 结算 / Star,Gameplay,Simple,PlayResult.psd,Star,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_Star.png,UI_Gameplay_PlayResult_Star,False,459,156,"0,0,0,0",04234109d2b1188ab578c356fcf5b04f2efb2e4f893f7847127577e52efeb339
UI_Gameplay_PlayResult_UserLevel,战斗界面：开始游戏 / 结算 / User / 等级,Gameplay,Simple,PlayResult.psd,UserLevel,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayResult_UserLevel.png,UI_Gameplay_PlayResult_UserLevel,False,463,73,"0,0,0,0",e24a12e322892c6a0a199d49bc257552852cb44272333199daa6749f91b4ce4f
UI_Gameplay_PlayType1_Background,战斗界面：开始游戏 / Type1 / 背景,Gameplay,Background,PlayType1.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_Background.png,UI_Gameplay_PlayType1_Background,False,3045,1481,"0,0,0,0",dfbb8f0021554354712ba4d73cdae296f86de1daa45725619bab58f9e2335bc5
UI_Gameplay_PlayType1_BtnFast_Btn_Normal,战斗界面：开始游戏 / Type1 / 按钮底图 / Fast / 按钮底图 / 普通状态,Gameplay,Normal,PlayType1.psd,BtnFast/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_BtnFast_Btn_Normal.png,UI_Gameplay_PlayType1_BtnFast_Btn_Normal,False,92,91,"0,0,0,0",3c8117dda54cc8d4bc09b8a715792b8e96a447babfbdcd6bc76b5ca8aec09e10
UI_Gameplay_PlayType1_BtnFast_Icon,战斗界面：开始游戏 / Type1 / 按钮底图 / Fast / 图标,Gameplay,Icon,PlayType1.psd,BtnFast/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_BtnFast_Icon.png,UI_Gameplay_PlayType1_BtnFast_Icon,False,46,32,"0,0,0,0",6313af03fcf7988f983cdbf220e17ad88b9c9a010a053b7593f848ca45faff46
UI_Gameplay_PlayType1_BtnPause_Btn_Normal,战斗界面：开始游戏 / Type1 / 按钮底图 / 暂停 / 按钮底图 / 普通状态,Gameplay,Normal,PlayType1.psd,BtnPause/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_BtnPause_Btn_Normal.png,UI_Gameplay_PlayType1_BtnPause_Btn_Normal,False,91,92,"0,0,0,0",2bb8585a1860efa73ec23090f30b3221211e2fb0d4a2f1a13491e31fca56fa4d
UI_Gameplay_PlayType1_BtnPause_Icon,战斗界面：开始游戏 / Type1 / 按钮底图 / 暂停 / 图标,Gameplay,Icon,PlayType1.psd,BtnPause/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_BtnPause_Icon.png,UI_Gameplay_PlayType1_BtnPause_Icon,False,37,47,"0,0,0,0",c832aeeff505188a653c622e011549dcc6b7a5d0de7c81b2500631211cb3dec5
UI_Gameplay_PlayType1_Chapter,战斗界面：开始游戏 / Type1 / Chapter,Gameplay,Simple,PlayType1.psd,Chapter,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_Chapter.png,UI_Gameplay_PlayType1_Chapter,False,753,213,"0,0,0,0",d677622a4aa1dc1855b049465f951efd7dac5f3485f22bd8a46f51ccf064e401
UI_Gameplay_PlayType1_ChapterProgress_Progress_Bar_Background,战斗界面：开始游戏 / Type1 / Chapter / 进度 / 进度条 / 背景,Gameplay,Background,PlayType1.psd,ChapterProgress/Progress/bar,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_ChapterProgress_Progress_Bar_Background.png,UI_Gameplay_PlayType1_ChapterProgress_Progress_Bar_Background,False,357,18,"0,0,0,0",02f99fa3b927752c1a791c852bc1b849954423861f9db546fb889af26bc5ff2c
UI_Gameplay_PlayType1_ChapterProgress_Progress_Prg_Fill,战斗界面：开始游戏 / Type1 / Chapter / 进度 / Prg / 填充,Gameplay,Fill,PlayType1.psd,ChapterProgress/Progress/prg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_ChapterProgress_Progress_Prg_Fill.png,UI_Gameplay_PlayType1_ChapterProgress_Progress_Prg_Fill,False,72,18,"0,0,0,0",76596c34a2819ae07be7083691666236a5e0683b86f69bee1ceec883994cec6a
UI_Gameplay_PlayType1_Control,战斗界面：开始游戏 / Type1 / 控制,Gameplay,Simple,PlayType1.psd,Control,Assets/AllResources/淘宝ui素材/RuntimeSprites/Gameplay/UI_Gameplay_PlayType1_Control.png,UI_Gameplay_PlayType1_Control,False,279,279,"0,0,0,0",499cf66a443527934a0c80a837c83ea0d723aa112d8521a5c356b7396b0f9af5
